x,y,z,psi,phi,theta,linear_vel_x,linear_vel_y,linear_vel_z,angular_vel_x,angular_vel_y,angular_vel_z,mode
-9.262746337159898,11.655861445550528,1.765,0.0,0.0,0.0014215896982420072,0.3700467045969225,0.0032740231664588845,0.0,0.0,0.0,0.0008175695863935452,unicycle
-9.255343836251587,11.655937671719306,1.765,0.0,0.0,0.0014380204360532182,0.3701301165149758,0.0032820980579872255,0.0,0.0,0.0,0.0008215368905605429,omni
-9.247942993143305,11.656014330692393,1.765,0.0,0.0,0.0014544904408271182,0.3700473118390051,0.0032977693526638507,0.0,0.0,0.0,0.0008235002386950026,unicycle
-9.240540484776147,11.656091267065392,1.765,0.0,0.0,0.0014710377993699174,0.37013064937368223,0.0033054085455997135,0.0,0.0,0.0,0.0008273679271399451,omni
-9.233139635469495,11.656168629136243,1.765,0.0,0.0,0.0014876222717567676,0.37004778263291377,0.00332068457635307,0.0,0.0,0.0,0.0008292236193425251,unicycle
-9.225737121913252,11.656246260969478,1.765,0.0,0.0,0.0015042821426219486,0.3701310703428718,0.0033278972003810375,0.0,0.0,0.0,0.0008329935432590441,omni
-9.218336268270065,11.656324311515878,1.765,0.0,0.0,0.0015209770188335504,0.370048161901953,0.0033427855617492205,0.0,0.0,0.0,0.0008347438105800999,unicycle
-9.210933751049728,11.656402624339114,1.765,0.0,0.0,0.0015377453753834202,0.37013141659642346,0.0033495806733750814,0.0,0.0,0.0,0.0008384178274934964,omni
-9.203532894315929,11.656481349012063,1.765,0.0,0.0,0.0015545466732615628,0.3700484803777731,0.0033640889097517114,0.0,0.0,0.0,0.000840064893907135,unicycle
-9.19613037444763,11.656560328626913,1.765,0.0,0.0,0.0015714195704185775,0.3701317135137552,0.003370475473888982,0.0,0.0,0.0,0.0008436448578507156,omni
-9.188729515449172,11.656639713348417,1.765,0.0,0.0,0.0015883233890554333,0.3700487589952463,0.0033846110620779296,0.0,0.0,0.0,0.000845190931842773,unicycle
-9.181326993602843,11.656719345825865,1.765,0.0,0.0,0.0016052969627731463,0.3701319783414667,0.003390597936856443,0.0,0.0,0.0,0.0008486786858856568,omni
-9.173926132880672,11.656799376786207,1.765,0.0,0.0,0.0016222994818554939,0.3700490119416672,0.003404368271787554,0.0,0.0,0.0,0.0008501259541173659,unicycle
-9.166523609491962,11.65687964846365,1.765,0.0,0.0,0.0016393699483500776,0.37013222273125745,0.003409964196389587,0.0,0.0,0.0,0.000853523324729195,omni
